country,id,geo,year,employment_15_64,female_unemp,tech_employment,internet_usage,HRST,regional_GDP,higher_edu,pop_density
IT,ITF3,Campania,2019,41.5 ,22.8,2.6 ,65.56,29.3 ,111173.73 ,15.7,422.2 
IT,ITF3,Campania,2020,40.6 ,20.5,2.6 ,69.43,30.5 ,102700.77 ,16.1,420.0 b
IT,ITF3,Campania,2021,41.3 b,22.2,2.8 b,75.55,30.5 b,112115.57 b,16.5,415.7 
IT,ITF3,Campania,2022,43.4 ,20.0,3.3 ,76.53,31.2 ,122236.21 ,16.9,411.9 
IT,ITF3,Campania,2023,44.4 ,20.7,3.5 ,78.19,32.5 ,130265.49 ,17.8,
IT,ITF4,Puglia,2012,44.9 ,18.7,1.8 ,,26.5 ,72225.25 ,12.4,211.1 
IT,ITF4,Puglia,2013,42.3 ,23.2,1.6 ,47.59,26.6 ,70433.04 ,13.2,208.3 
IT,ITF4,Puglia,2014,42.1 ,25.4,1.6 ,48.68,27.3 b,70821.53 ,14.0,213.1 
IT,ITF4,Puglia,2015,43.3 ,21.8,1.4 ,54.26,26.4 ,72334.52 ,13.3,212.8 
IT,ITF4,Puglia,2016,44.3 ,22.7,1.4 ,56.67,26.1 ,73638.33 ,13.3,212.1 b
IT,ITF4,Puglia,2017,44.5 ,22.2,1.4 ,58.7,27.6 ,74783.61 ,14.0,210.2 
IT,ITF4,Puglia,2018,45.6 b,18.8,1.4 b,65.73,27.9 b,76373 ,14.8,209.3 
IT,ITF4,Puglia,2019,46.4 ,17.4,1.5 ,64.05,28.9 ,77182.8 ,15.3,206.8 
IT,ITF4,Puglia,2020,46.1 ,16.7,1.7 ,67.35,29.5 ,72545.2 ,15.3,205.4 b
IT,ITF4,Puglia,2021,46.7 b,17.4,2.1 b,71.91,28.9 b,79546.1 b,15.8,204.3 
IT,ITF4,Puglia,2022,49.4 ,15.6,2.0 ,76.56,30.1 ,86094.94 ,16.2,202.9 
IT,ITF4,Puglia,2023,50.7 ,15.4,2.0 ,82.02,31.3 ,91628.92 ,17.5,
IT,ITF5,Basilicata,2012,46.8 ,14.5,1.8 ,,29.6 ,11500.7 ,13.7,59.4 
IT,ITF5,Basilicata,2013,46.2 ,14.7,1.7 ,50.73,31.0 ,11807.8 ,15.1,57.3 
IT,ITF5,Basilicata,2014,47.2 ,16.1,1.8 ,48.4,30.7 b,11390.16 ,15.1,59.4 
IT,ITF5,Basilicata,2015,49.2 ,15.8,2.1 ,54.56,31.0 ,12367.81 ,15.5,59.2 
IT,ITF5,Basilicata,2016,50.3 ,15.4,2.2 ,60.8,30.8 ,12322.56 ,15.9,58.9 b
IT,ITF5,Basilicata,2017,49.5 ,14.9,1.6 ,62.01,31.5 ,12448.48 ,16.5,56.8 
IT,ITF5,Basilicata,2018,49.4 b,14.3,1.7 b,67.57,29.6 b,13066.99 ,15.9,56.4 
IT,ITF5,Basilicata,2019,50.8 ,12.9,2.0 ,65.92,32.5 ,12886.86 ,17.0,55.7 
IT,ITF5,Basilicata,2020,50.7 ,10.5,2.0 ,66.87,34.0 ,11622.24 ,17.6,55.5 b
IT,ITF5,Basilicata,2021,52.5 b,9.1,2.1 b,75.38,33.1 b,12965 b,17.6,54.8 
IT,ITF5,Basilicata,2022,53.1 ,9.5,2.1 ,77.62,32.8 ,13938.85 ,17.5,53.8 
IT,ITF5,Basilicata,2023,54.9 ,9.7,1.7 u,78.38,34.7 ,14704.39 ,19.7,
IT,ITF6,Calabria,2012,41.5 ,21.3,1.7 ,,28.6 ,32709.18 ,14.3,132.7 
IT,ITF6,Calabria,2013,38.9 ,23.7,1.2 ,45.52,27.1 ,32097.05 ,14.0,129.4 
IT,ITF6,Calabria,2014,39.3 ,26.5,1.1 ,48.68,27.9 b,31844.42 ,15.2,134.1 
IT,ITF6,Calabria,2015,38.9 ,23.7,1.4 ,52.51,28.5 ,32118.61 ,15.7,133.8 
IT,ITF6,Calabria,2016,39.6 ,26.3,1.5 ,55.12,28.5 ,32666.6 ,15.1,133.4 b
IT,ITF6,Calabria,2017,40.8 ,24.2,1.1 ,56.75,27.6 ,33342.94 ,15.1,129.2 
IT,ITF6,Calabria,2018,42.1 b,24.7,0.8 b,62.75,27.1 b,33276.04 ,15.2,128.6 
IT,ITF6,Calabria,2019,42.0 ,22.5,1.1 ,63.75,28.4 ,33502.12 ,15.9,126.5 
IT,ITF6,Calabria,2020,41.1 ,22.4,1.4 ,66.54,28.5 ,31075.03 ,15.8,125.4 b
IT,ITF6,Calabria,2021,42.0 b,20.4,1.6 b,73.19,28.9 b,34200.59 b,16.2,123.7 
IT,ITF6,Calabria,2022,43.5 ,16.6,2.0 ,69.78,30.2 ,36457.22 ,16.6,121.9 
IT,ITF6,Calabria,2023,44.6 ,19.0,2.9 ,75.0,32.2 ,38956.76 ,19.0,
IT,ITG1,Sicilia,2012,41.3 ,20.5,1.7 ,,27.2 ,87921.74 ,13.0,196.8 
IT,ITG1,Sicilia,2013,39.3 ,22.9,1.9 ,45.53,27.9 ,86559.95 ,13.4,195.4 
IT,ITG1,Sicilia,2014,39.0 ,24.2,1.9 ,50.75,27.5 b,84812.65 ,13.3,200.5 
IT,ITG1,Sicilia,2015,40.0 ,22.7,1.7 ,52.98,27.7 ,86154.39 ,13.2,200.1 
IT,ITG1,Sicilia,2016,40.1 ,24.0,1.8 ,55.01,27.1 ,86697.56 ,13.1,199.4 b
IT,ITG1,Sicilia,2017,40.6 ,23.4,2.1 ,60.82,27.3 ,88443.52 ,13.6,196.2 
IT,ITG1,Sicilia,2018,40.8 b,24.1,1.9 b,63.87,28.0 b,88652.46 ,14.0,195.1 
IT,ITG1,Sicilia,2019,41.3 ,22.5,1.9 ,69.49,28.6 ,89523.88 ,14.2,192.1 
IT,ITG1,Sicilia,2020,40.9 ,20.7,2.1 ,68.52,29.3 ,84022.86 ,14.6,190.3 b
IT,ITG1,Sicilia,2021,41.1 b,21.3,2.2 b,71.59,29.4 b,92259.28 b,14.8,188.9 
IT,ITG1,Sicilia,2022,42.6 ,19.0,2.6 ,77.03,29.0 ,102471.47 ,15.2,187.7 
IT,ITG1,Sicilia,2023,44.9 ,18.0,2.6 ,79.16,30.8 ,110159.48 ,16.8,
IT,ITG2,Sardegna,2012,51.7 ,15.8,1.9 ,,28.3 ,33346.77 ,14.0,68.6 
IT,ITG2,Sardegna,2013,48.3 ,16.9,1.9 ,56.85,27.2 ,32453.48 ,14.0,68.6 
IT,ITG2,Sardegna,2014,48.6 ,19.0,1.6 ,62.08,25.7 b,32510.85 ,13.1,69.6 
IT,ITG2,Sardegna,2015,50.1 ,18.3,1.6 ,62.21,28.5 ,33735.31 ,14.7,69.5 
IT,ITG2,Sardegna,2016,50.3 ,17.8,1.6 ,64.45,28.9 ,33487.13 ,15.0,69.3 b
IT,ITG2,Sardegna,2017,50.5 ,17.1,2.0 ,66.26,29.3 ,34123.62 ,16.2,69.3 
IT,ITG2,Sardegna,2018,52.7 b,15.0,1.5 b,74.37,28.5 b,34695.65 ,16.0,69.1 
IT,ITG2,Sardegna,2019,53.9 ,15.1,1.9 ,70.27,31.1 ,35447.99 ,17.5,68.3 
IT,ITG2,Sardegna,2020,52.3 ,13.0,1.7 ,73.23,32.4 ,32611.07 ,18.0,67.9 b
IT,ITG2,Sardegna,2021,53.6 b,13.7,2.0 b,80.8,29.6 b,35684.66 b,17.4,67.3 
IT,ITG2,Sardegna,2022,54.9 ,13.3,1.9 ,79.74,30.7 ,38826.61 ,17.9,66.5 
IT,ITG2,Sardegna,2023,56.1 ,9.9,2.9 ,83.45,32.3 ,41428.07 ,18.6,
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2012,71.8 ,4.8,1.7 ,,30.6 ,21599.75 ,13.6,68.8 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2013,71.4 ,5.0,2.0 ,64.49,31.1 ,21874.32 ,14.8,69.3 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2014,70.8 ,4.4,1.7 ,67.06,32.7 b,22144.03 ,16.2,70.2 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2015,71.4 ,4.2,2.0 ,66.7,31.7 ,22620.1 ,16.3,70.5 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2016,72.7 ,4.1,1.9 ,69.56,31.8 ,23097.72 ,16.5,70.9 b
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2017,72.9 ,3.9,1.7 ,73.29,32.1 ,23954.3 ,16.8,71.4 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2018,73.5 b,3.0,2.0 b,79.11,33.6 b,24990.07 ,17.7,71.8 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2019,74.1 ,3.2,1.9 ,78.07,32.9 ,25743.17 ,17.1,72.2 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2020,72.2 ,4.4,2.1 ,85.0,34.2 ,23946.18 ,17.7,72.1 b
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2021,70.7 b,4.6,1.7 b,83.81,31.7 b,26608.28 b,17.6,72.4 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2022,74.1 ,3.0,1.8 ,86.25,33.7 ,29851.48 ,18.1,72.4 
IT,ITH1,Provincia Autonoma di Bolzano/Bozen,2023,74.4 ,2.3,1.7 ,88.31,35.3 ,32026.7 ,18.9,
IT,ITH2,Provincia Autonoma di Trento,2012,65.4 ,6.9,2.8 ,,35.0 ,18884.59 ,16.7,85.9 
IT,ITH2,Provincia Autonoma di Trento,2013,65.5 ,7.9,2.5 ,58.54,34.9 ,19375.6 ,16.6,85.9 
IT,ITH2,Provincia Autonoma di Trento,2014,65.9 ,8.0,3.2 ,65.01,36.0 b,19384.64 ,18.3,87.4 
IT,ITH2,Provincia Autonoma di Trento,2015,66.1 ,7.3,2.7 ,71.76,35.9 ,19333.75 ,18.7,87.6 
IT,ITH2,Provincia Autonoma di Trento,2016,66.0 ,7.1,3.1 ,73.97,37.1 ,19657.05 ,18.7,87.7 b
IT,ITH2,Provincia Autonoma di Trento,2017,67.6 ,5.7,3.2 ,72.17,39.2 ,20063.29 ,20.8,87.6 
IT,ITH2,Provincia Autonoma di Trento,2018,68.2 b,5.4,3.7 b,75.76,37.9 b,20885.7 ,21.2,87.8 
IT,ITH2,Provincia Autonoma di Trento,2019,68.5 ,6.1,3.6 ,80.71,36.9 ,21463.65 ,21.3,88.2 
IT,ITH2,Provincia Autonoma di Trento,2020,67.1 ,5.9,3.6 ,80.85,37.8 ,20150.28 ,22.1,88.5 b
IT,ITH2,Provincia Autonoma di Trento,2021,67.3 b,5.3,3.7 b,84.46,37.3 b,21358.42 b,21.8,88.3 
IT,ITH2,Provincia Autonoma di Trento,2022,69.5 ,5.0,3.7 ,87.9,35.4 ,23777.15 ,21.4,88.0 
IT,ITH2,Provincia Autonoma di Trento,2023,70.2 ,4.7,4.1 ,89.04,39.4 ,25205.27 ,23.5,
IT,ITH3,Veneto,2012,64.9 ,7.7,2.6 ,,31.6 ,145472.24 ,13.8,277.0 
IT,ITH3,Veneto,2013,63.1 ,9.6,2.7 ,60.54,31.7 ,145522.41 ,14.9,266.4 
IT,ITH3,Veneto,2014,63.7 ,9.8,2.7 ,60.98,31.5 b,147834.5 ,15.4,280.4 
IT,ITH3,Veneto,2015,63.6 ,8.8,2.7 ,68.09,33.3 ,150835.81 ,15.9,280.1 
IT,ITH3,Veneto,2016,64.7 ,8.3,2.8 ,71.42,35.2 ,155761.76 ,16.2,279.5 b
IT,ITH3,Veneto,2017,66.0 ,7.9,2.9 ,72.54,35.9 ,159951.7 ,17.9,282.8 
IT,ITH3,Veneto,2018,66.6 b,7.8,2.7 b,75.72,36.1 b,163005.64 ,18.9,282.8 
IT,ITH3,Veneto,2019,67.6 ,7.3,2.6 ,75.8,35.3 ,166071.92 ,19.4,282.0 
IT,ITH3,Veneto,2020,65.9 ,7.5,2.6 ,79.62,35.6 ,152345.49 ,20.0,281.4 b
IT,ITH3,Veneto,2021,65.7 b,6.2,3.1 b,82.01,35.2 b,170043.36 b,19.7,281.0 
IT,ITH3,Veneto,2022,67.8 ,5.3,3.3 ,86.89,35.3 ,184072.38 ,19.7,279.5 
IT,ITH3,Veneto,2023,70.4 ,5.2,3.2 ,87.87,36.8 ,197137.46 ,20.5,
IT,ITH4,Friuli-Venezia Giulia,2012,63.6 ,8.1,2.9 ,,35.7 ,34547.66 ,17.1,161.4 
IT,ITH4,Friuli-Venezia Giulia,2013,63.0 ,9.2,2.6 ,61.46,36.0 ,34859.2 ,17.3,155.9 
IT,ITH4,Friuli-Venezia Giulia,2014,63.1 ,8.9,2.6 ,66.53,35.4 b,35078.44 ,17.2,162.6 
IT,ITH4,Friuli-Venezia Giulia,2015,63.7 ,9.7,2.4 ,70.41,35.2 ,36076.43 ,17.6,162.0 
IT,ITH4,Friuli-Venezia Giulia,2016,64.7 ,9.5,3.0 ,71.48,35.4 ,36556.63 ,17.4,161.4 b
IT,ITH4,Friuli-Venezia Giulia,2017,65.7 ,8.1,3.0 ,72.92,37.2 ,37388.13 ,19.9,160.7 
IT,ITH4,Friuli-Venezia Giulia,2018,66.3 b,8.1,3.0 b,76.22,37.9 b,38497.91 ,21.1,160.5 
IT,ITH4,Friuli-Venezia Giulia,2019,66.6 ,7.9,3.9 ,80.17,37.7 ,39333.14 ,20.7,159.9 
IT,ITH4,Friuli-Venezia Giulia,2020,67.0 ,7.4,3.5 ,81.18,37.5 ,36648.71 ,21.3,159.6 b
IT,ITH4,Friuli-Venezia Giulia,2021,67.4 b,7.4,3.0 b,82.59,36.6 b,40506.74 b,21.2,159.0 
IT,ITH4,Friuli-Venezia Giulia,2022,68.5 ,6.6,2.9 ,87.89,37.5 ,42724.39 ,21.3,157.8 
IT,ITH4,Friuli-Venezia Giulia,2023,68.7 ,5.7,3.4 ,87.3,38.2 ,45011.36 ,22.0,
IT,ITH5,Emilia-Romagna,2012,67.5 ,7.8,3.3 ,,36.2 ,141966.07 ,17.9,194.2 
IT,ITH5,Emilia-Romagna,2013,66.2 ,9.7,2.7 ,63.41,35.5 ,143074.7 ,17.8,196.5 
IT,ITH5,Emilia-Romagna,2014,66.3 ,9.5,3.0 ,65.18,36.7 b,145927.56 ,18.7,198.1 
IT,ITH5,Emilia-Romagna,2015,66.7 ,9.1,3.1 ,69.01,37.9 ,148780.48 ,20.3,198.2 
IT,ITH5,Emilia-Romagna,2016,68.4 ,8.1,3.3 ,70.03,38.4 ,153170.79 ,20.7,198.1 b
IT,ITH5,Emilia-Romagna,2017,68.6 ,8.0,3.1 ,75.13,37.9 ,157583.36 ,21.2,201.5 
IT,ITH5,Emilia-Romagna,2018,69.6 b,7.3,3.3 b,77.9,39.0 b,161177.73 ,22.1,201.7 
IT,ITH5,Emilia-Romagna,2019,70.4 ,6.6,3.5 ,80.65,40.3 ,162762.66 ,22.9,201.9 
IT,ITH5,Emilia-Romagna,2020,68.8 ,6.9,3.6 ,82.73,40.3 ,152013.32 ,23.4,201.9 b
IT,ITH5,Emilia-Romagna,2021,68.5 b,7.2,3.5 b,83.44,40.0 b,169102.72 b,23.3,201.5 
IT,ITH5,Emilia-Romagna,2022,69.7 ,6.2,3.6 ,86.81,39.7 ,180444.99 ,22.8,200.6 
IT,ITH5,Emilia-Romagna,2023,70.6 ,6.2,3.4 ,89.97,40.5 ,192636.6 ,23.7,
IT,ITI1,Toscana,2012,63.7 ,9.5,2.6 ,,33.5 ,107566.48 ,16.9,162.4 
IT,ITI1,Toscana,2013,63.7 ,10.1,2.8 ,62.63,32.6 ,106707.54 ,17.0,161.9 
IT,ITI1,Toscana,2014,63.8 ,11.9,3.1 ,64.42,32.8 b,108725.23 ,17.4,165.6 
IT,ITI1,Toscana,2015,64.8 ,9.8,2.8 ,67.4,33.9 ,109850.44 ,19.3,165.4 
IT,ITI1,Toscana,2016,65.3 ,10.9,2.9 ,70.03,34.2 ,112284.25 ,20.3,165.2 b
IT,ITI1,Toscana,2017,66.0 ,9.5,3.2 ,71.59,34.8 ,114675.42 ,20.7,164.0 
IT,ITI1,Toscana,2018,66.6 b,8.4,3.5 b,77.16,36.1 b,117431.53 ,21.4,163.7 
IT,ITI1,Toscana,2019,66.9 ,7.7,3.5 ,79.23,36.0 ,121886.82 ,21.0,162.7 
IT,ITI1,Toscana,2020,66.1 ,7.9,3.7 ,82.29,35.6 ,107802.12 ,20.8,162.1 b
IT,ITI1,Toscana,2021,65.6 b,9.3,3.7 b,83.91,35.6 b,119445.29 b,20.8,161.9 
IT,ITI1,Toscana,2022,68.6 ,7.1,3.8 ,85.4,35.1 ,130322.65 ,21.5,160.6 
IT,ITI1,Toscana,2023,69.3 ,6.3,3.6 ,88.39,36.7 ,137818.56 ,22.4,
IT,ITI2,Umbria,2012,61.5 ,11.3,2.7 ,,33.3 ,21810.98 ,18.8,107.2 
IT,ITI2,Umbria,2013,60.9 ,11.5,2.8 ,56.16,33.9 ,21452.99 ,20.2,105.3 
IT,ITI2,Umbria,2014,61.0 ,12.6,2.1 ,59.18,34.0 b,21061.5 ,20.1,108.5 
IT,ITI2,Umbria,2015,63.1 ,12.2,2.2 ,65.05,33.4 ,21638.94 ,19.8,108.2 
IT,ITI2,Umbria,2016,62.7 ,10.6,2.3 ,66.97,34.6 ,21744.99 ,20.7,107.9 b
IT,ITI2,Umbria,2017,62.9 ,11.8,2.3 ,70.12,34.7 ,22264.3 ,21.2,106.8 
IT,ITI2,Umbria,2018,63.0 b,11.0,2.7 b,70.43,34.6 b,22939.39 ,20.7,106.3 
IT,ITI2,Umbria,2019,64.6 ,10.0,2.9 ,73.65,36.3 ,23087.4 ,22.3,105.5 
IT,ITI2,Umbria,2020,63.6 ,9.5,2.4 ,79.07,36.9 ,21192 ,23.0,105.0 b
IT,ITI2,Umbria,2021,64.4 b,7.5,3.0 b,84.57,36.0 b,23028.31 b,22.5,104.5 
IT,ITI2,Umbria,2022,64.9 ,8.1,2.9 ,85.84,36.6 ,24697.93 ,22.5,103.3 
IT,ITI2,Umbria,2023,66.5 ,7.9,3.6 ,87.2,37.9 ,26087.97 ,23.8,
IT,ITI3,Marche,2012,62.6 ,10.6,2.6 ,,33.5 ,39243.68 ,16.8,164.7 
IT,ITI3,Marche,2013,61.1 ,12.5,2.8 ,60.41,34.0 ,38722.87 ,18.3,164.8 
IT,ITI3,Marche,2014,62.4 ,11.9,2.7 ,60.41,33.5 b,39638.75 ,18.6,165.1 
IT,ITI3,Marche,2015,62.1 ,11.1,2.7 ,66.23,33.1 ,39890.41 ,18.5,164.6 
IT,ITI3,Marche,2016,62.2 ,11.7,2.8 ,70.32,33.7 ,40630.63 ,19.2,163.9 b
IT,ITI3,Marche,2017,62.2 ,12.4,2.4 ,73.58,34.3 ,41526.18 ,20.7,163.6 
IT,ITI3,Marche,2018,64.6 b,9.7,2.7 b,73.9,34.2 b,42233.76 ,20.5,162.9 
IT,ITI3,Marche,2019,65.0 ,10.7,2.3 ,75.69,35.3 ,42924.5 ,21.5,161.9 
IT,ITI3,Marche,2020,64.1 ,8.9,2.5 ,76.46,37.4 ,39603.4 ,21.5,161.6 b
IT,ITI3,Marche,2021,64.1 b,8.3,2.8 b,80.47,35.4 b,43167.03 b,21.6,160.4 
IT,ITI3,Marche,2022,66.8 ,7.5,2.2 ,84.8,34.7 ,46273.24 ,22.6,158.3 
IT,ITI3,Marche,2023,67.4 ,6.1,2.4 ,85.17,36.6 ,49206.18 ,23.2,
IT,ITI4,Lazio,2012,58.8 ,12.0,6.3 ,,37.1 ,186655.11 ,20.4,327.2 
IT,ITI4,Lazio,2013,57.7 ,13.3,6.4 ,60.1,37.5 ,184287.17 ,21.0,331.6 
IT,ITI4,Lazio,2014,58.8 ,13.2,6.8 ,64.42,39.3 b,184996.56 ,23.3,348.1 
IT,ITI4,Lazio,2015,59.0 ,12.3,6.8 ,66.11,38.9 ,185551.06 ,23.3,348.6 
IT,ITI4,Lazio,2016,59.9 ,11.6,6.5 ,72.14,38.4 ,193396.16 ,23.1,348.8 b
IT,ITI4,Lazio,2017,60.9 ,11.6,6.1 ,73.21,39.9 ,196334.97 ,24.9,347.7 
IT,ITI4,Lazio,2018,60.9 b,11.9,6.7 b,74.22,41.1 b,199257.86 ,25.7,347.2 
IT,ITI4,Lazio,2019,61.2 ,10.4,7.0 ,75.81,42.0 ,201976.72 ,26.3,343.0 
IT,ITI4,Lazio,2020,60.2 ,9.7,7.8 ,80.76,43.0 ,185933.5 ,26.5,339.9 b
IT,ITI4,Lazio,2021,59.8 b,10.7,8.2 b,83.79,42.3 b,204569.96 b,26.1,338.7 
IT,ITI4,Lazio,2022,61.8 ,9.1,8.1 ,84.19,42.8 ,227666.97 ,26.7,337.1 
IT,ITI4,Lazio,2023,63.2 ,8.7,8.3 ,88.53,44.3 ,238561.3 ,28.4,
LT,LT01,Sostinės regionas,2013,68.1 ,8.0,5.1 ,,54.3 ,13754.98 ,45.8,85.5 
LT,LT01,Sostinės regionas,2014,70.2 ,6.5,4.4 ,,55.6 b,14552.93 ,47.3,85.5 
LT,LT01,Sostinės regionas,2015,70.9 ,6.0,5.1 ,,59.0 ,15109.39 ,50.5,85.6 
LT,LT01,Sostinės regionas,2016,74.7 ,4.8,4.9 ,,59.6 ,15783.09 ,52.4,85.5 b
LT,LT01,Sostinės regionas,2017,76.3 ,3.7,4.7 ,,59.6 ,17181.04 ,53.3,85.5 
LT,LT01,Sostinės regionas,2018,78.5 ,3.9,5.9 ,80.57,60.4 ,19138.65 ,54.7,85.8 
LT,LT01,Sostinės regionas,2019,79.3 ,3.7,6.5 ,81.55,61.7 ,20916.9 ,55.9,86.6 
LT,LT01,Sostinės regionas,2020,77.3 ,5.4,7.0 ,86.12,63.3 ,21386.24 ,58.6,86.6 
LT,LT01,Sostinės regionas,2021,78.8 b,4.3,8.4 b,86.65,66.4 b,24449.4 ,60.6,87.6 
LT,LT01,Sostinės regionas,2022,79.5 ,4.2,8.8 ,89.79,68.2 ,29492.65 ,62.1,: 
LT,LT01,Sostinės regionas,2023,78.7 ,4.7,9.5 ,91.52,70.1 ,33558.92 ,62.0,
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2013,62.1 ,11.6,1.0 ,,40.2 ,21119.05 ,31.0,40.4 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2014,64.0 ,10.4,1.1 ,,41.1 b,21857.2 ,32.6,39.9 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2015,65.8 ,9.1,1.1 ,,42.1 ,22331.32 ,34.1,39.4 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2016,67.2 ,7.5,1.4 ,,42.4 ,23037.61 ,34.6,38.8 b
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2017,68.0 ,6.7,1.4 ,,42.7 ,25093.51 ,34.7,38.0 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2018,69.8 ,6.2,1.5 ,77.09,43.5 ,26808.75 ,36.0,37.5 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2019,70.3 ,6.4,1.7 ,80.34,45.2 ,28322.33 ,37.6,37.2 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2020,69.2 ,8.9,1.5 ,80.34,44.8 ,28878.37 ,37.8,37.2 
LT,LT02,Vidurio ir vakarų Lietuvos regionas,2021,69.6 b,7.8,2.3 b,85.12,45.8 b,32230.26 ,38.5,37.0 
